OrderId,OrderItemId,TYPE,ITEM,PERIOD,DETAILS,STORAGE,ITEM_DESC
50055,10,VEGETABLES,Potatoes,60.0,,SHELF,
50055,11,SHELF_ITEM,Gelatin,120.0,opened,SHELF, flavored
50056,1,CRACKERS,Crackers,30.0,opened,SHELF,
50056,2,SHELF_ITEM,Spices,1095.0,unopened,SHELF, ground
50056,3,FRUIT,Apples,240.0,Cooked,FROZEN,
50056,4,SHELF_ITEM,Soda such as carbonated cola drinks,90.0,unopened,SHELF," mixers: regular sodas, bottles"
50056,6,SHELF_ITEM,Peas,30.0,opened,SHELF, dried split
50056,7,FROZEN_ITEM,Egg substitutes,57.15,,THAWED,
50056,8,CONDIMENTS,Chutney,30.0,unopened,SHELF,
50056,9,SHELF_ITEM,Soda such as carbonated cola drinks,270.0,unopened,SHELF," mixers: regular sodas, cans"
50056,10,COOKIES,Cookies,28.0,opened,SHELF, packaged
50056,11,VEGETABLES,Leeks,30.0,,FROZEN,
50056,12,SHELF_ITEM,Oils,365.0,opened,SHELF, vegetable oil sprays
50056,13,SHELF_ITEM,Mushrooms,90.0,opened,SHELF, dried
50056,14,SHELF_ITEM,Gravy,1825.0,unopened,SHELF, jars and cans
50057,1,BAKERY,Muffins,2.0,,SHELF,
50057,2,SOY,Tofu,150.0,,FROZEN,
50057,3,FRUIT,Citrus Fruit,14.0,,REFRIGERATED,
50057,4,BAKERY,Pies,0.08333333333333333,,SHELF, pumpkin
50057,7,FROZEN_ITEM,Shrimp,2.0,,THAWED, shellfish
50057,8,BAKING,Biscuit or pancake mix,119.17,opened,SHELF,
50057,9,FRESH_POULTRY,Duckling or goose,180.0,,FROZEN, whole
50057,10,SHELF_ITEM,Nuts,30.0,opened,SHELF, jars or cans
50057,11,FROZEN_ITEM,Fish,2.0,,THAWED, raw
50058,1,PASTA,Pasta,2.0,,REFRIGERATED, fresh
50058,2,SHELF_ITEM,Lentils,30.0,opened,SHELF, dried
50058,3,PROCESSED_MEAT,Sausage,7.0,,REFRIGERATED," smoked links, patties"
50058,4,SHELF_ITEM,Gelatin,30.0,unopened,SHELF, flavored
50058,5,SHELF_ITEM,Dry egg noodles,60.0,opened,SHELF,
50058,6,FRUIT,Apples,240.0,Cooked,FROZEN,
50058,7,BAKERY,Pies,0.08333333333333333,,SHELF, pecan
50058,8,FROZEN_ITEM,Tempeh,30.0,,FROZEN,
50058,9,COOKIES,Cookies,30.0,opened,FROZEN, packaged
50058,10,BAKING,Chocolate syrup,730.0,unopened,SHELF,
50058,11,FROZEN_ITEM,Vegetables,240.0,,FROZEN,
50058,12,VEGETABLES,Herbs,1.0,,REFRIGERATED, fresh
50058,13,BAKING,Cornstarch,30.0,unopened,SHELF,
50058,14,SHELF_ITEM,Canned goods,7.0,opened,REFRIGERATED," high acid (such as juices, fruit, pickles, sauerkraut, tomato soup, and foods in vinegar-based sauce)"
50058,15,BAKERY,Bread,1.0,,REFRIGERATED, commercial*
50058,16,BAKERY,Cakes,120.0,,FROZEN, chocolate
50058,17,VEGETABLES,Tomatoes,60.0,,FROZEN,
50059,1,FISH,Fatty fish (bluefish,90.0,,FROZEN," mackerel, mullet, salmon, tuna, etc.)"
50059,2,DELI_ITEM,Main dishes or meals,4.0,,REFRIGERATED, hot or refrigerated
50059,3,BAKERY,Doughnuts,2.0,,SHELF, glazed or cake
50059,4,DIARY,Cheese,28.0,opened,REFRIGERATED," hard (such as cheddar,  swiss, block parmesan)"
50059,5,BAKERY,Cheesecake,90.0,,FROZEN,
50059,6,BAKERY,Quiche,0.08333333333333333,,SHELF,
50059,7,FRESH_POULTRY,Chicken or turkey,270.0,,FROZEN, parts
50059,8,DELI_ITEM,Side dishes such as cooked vegetables,4.0,,REFRIGERATED, rice or potatoes
50059,9,SHELF_ITEM,Honey,30.0,opened,SHELF,
50059,10,SHELF_ITEM,Bacon Bits,234.96,opened,REFRIGERATED, Imitation
50059,12,DOUGH,Cookie dough,60.0,,FROZEN,
50059,13,SHELF_ITEM,Potato chips,14.0,opened,SHELF,
50059,14,BAKERY,Rolls,60.0,,FROZEN," yeast, partially baked"
50059,15,BAKERY,Pastries,2.0,,SHELF, danish
50059,16,PROCESSED_POULTRY,Cooked poultry dishes,180.0,,FROZEN,
50059,17,BAKERY,Doughnuts,7.0,G,REFRIGERATED, glazed or cake
50059,18,CONDIMENTS,Salsa,30.0,opened,REFRIGERATED, picante & taco sauces
50060,1,FROZEN_ITEM,Lobster tails,2.0,,THAWED,
50060,2,SHELF_ITEM,Commercially microwave packets,2.0,popped,SHELF,
50060,3,FRUIT,Avocados,32.03,,SHELF,
50060,4,VEGETABLES,Radishes,1.0,,REFRIGERATED,
50060,5,BAKERY,Cakes,2.0,,SHELF, angel food
50060,6,SHELF_ITEM,Gelatin,1095.0,unopened,SHELF, unflavored
50060,7,FRUIT,Coconuts,7.0,fresh,SHELF,
50060,8,FRUIT,Coconuts,7.0,fresh,SHELF,
50060,9,SHELLFISH,Shucked clams,2.0,,REFRIGERATED, mussels and oysters
50060,10,DIARY,Buttermilk,14.0,,REFRIGERATED,
50060,11,PROCESSED_POULTRY,Lunch meats,5.0,,REFRIGERATED, after opening
50060,12,DIARY,Cottage cheese,7.0,,REFRIGERATED, ricotta
50060,13,SHELF_ITEM,Molasses,180.0,opened,SHELF,
50060,14,FISH,Fatty fish (bluefish,90.0,,FROZEN," mackerel, mullet, salmon, tuna, etc.)"
50060,15,DIARY,Eggs,4.0,,REFRIGERATED," raw whites, yolks*"
50061,1,CONDIMENTS,Mayonnaise,90.0,unopened,SHELF, commercial
50061,2,PROCESSED_POULTRY,Lunch meats,14.0,,REFRIGERATED, sealed in package
50061,3,SHELF_ITEM,Syrup,30.0,opened,REFRIGERATED, genuine or real maple
50061,4,DIARY,Cheese,28.0,opened,REFRIGERATED," hard (such as cheddar,  swiss, block parmesan)"
50061,5,COOKIES,Cookies,60.0,unopened,SHELF, packaged
50061,6,SOY,Tofu,7.0,,REFRIGERATED,
50061,7,BAKERY,Pies,7.0,,REFRIGERATED, fruit
50061,8,FRUIT,Kiwi Fruit,32.03,,SHELF,
50061,9,BAKERY,Muffins,60.0,,FROZEN,
50061,10,SHELF_ITEM,Lentils,30.0,unopened,SHELF, dried
50061,11,VEGETABLES,Cauliflower,5.0,,REFRIGERATED,
50061,12,SHELF_ITEM,Tapioca,30.0,unopened,SHELF,
50061,13,SHELF_ITEM,Water,90.0,opened,SHELF, bottled
50061,14,DIARY,Sour cream,2.0,,REFRIGERATED,
50061,15,SHELF_ITEM,Jerky,60.0,opened,SHELF, homemade
50061,16,BAKING,Flour,240.0,opened,SHELF, white
50061,17,BAKERY,Bread,4.0,,SHELF, commercial*
50061,18,DIARY,Sour cream,57.28,,FROZEN,
50062,1,VEGETABLES,Lettuce,7.0,,REFRIGERATED, leaf
50062,2,BAKERY,Cakes,60.0,,FROZEN," chiffon, sponge"
50062,3,VEGETABLES,Herbs,60.0,,FROZEN, fresh
50062,4,SHELF_ITEM,Bacon Bits,120.0,unopened,SHELF, Imitation
50062,5,SHELF_ITEM,Coffee,14.0,opened,REFRIGERATED," instant, jars and tins"
50062,6,SHELF_ITEM,Sauce mixes,234.96,opened,SHELF," nondairy (spaghetti, taco, etc.)"
50062,7,VEGETABLES,Spinach,30.0,,FROZEN,
50062,8,FROZEN_ITEM,Soy meat substitutes,30.0,,FROZEN,
50062,9,VEGETABLES,Bok choy,30.0,,FROZEN,
50062,10,SHELF_ITEM,Spaghetti sauce in jars,30.0,unopened,SHELF,
50062,11,BAKERY,Cakes,60.0,,FROZEN," chiffon, sponge"
50062,12,FRUIT,Grapes,1.0,,SHELF,
50062,13,BEVERAGES,Juice in cartons,30.0,,FROZEN," fruit drinks, punch"
50062,14,FROZEN_ITEM,Soy meat substitutes,4.0,,THAWED,
50063,2,CONDIMENTS,Salad Dressings,90.0,opened,REFRIGERATED," commercial, bottled"
50063,3,COOKIES,Cookies,60.0,unopened,SHELF, packaged
50063,4,FRESH_MEAT,Ground meat,120.0,,FROZEN,
50063,5,FROZEN_ITEM,Bread Dough,57.15,,FROZEN, commercial
50063,6,PROCESSED_POULTRY,Pieces covered with broth or gravy,180.0,,FROZEN,
50063,7,FISH,Surimi seafood,4.0,,REFRIGERATED,
50063,8,BAKERY,Muffins,60.0,,FROZEN,
50063,9,SHELF_ITEM,Spices,730.0,opened,REFRIGERATED," paprika, red pepper, & chili powder"
50063,10,VEGETABLES,Mushrooms,3.0,,REFRIGERATED,
50063,11,VEGETABLES,Beets,240.0,,FROZEN,
50063,12,VEGETABLES,Peppers,240.0,,FROZEN, bell or chile
50050,1,DIARY,Cottage cheese,7.0,,REFRIGERATED, ricotta
50050,2,BAKERY,Cakes,7.0,,REFRIGERATED," chiffon, sponge"
50050,3,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,
50050,4,DELI_ITEM,Cheese,180.0,,FROZEN," soft (such as brie, bel paese, goat cheese, fresh mozzarella)"
50050,5,PROCESSED_POULTRY,Chicken nuggets,2.0,,REFRIGERATED, patties
50050,6,DIARY,Shredded cheddar,120.0,,FROZEN," mozzarella, etc."
50050,7,VEGETABLES,Potatoes,30.0,Cooked and mashed,FROZEN,
50050,8,PROCESSED_POULTRY,Fried chicken,120.0,,FROZEN,
50050,9,FROZEN_ITEM,Bagels,14.0,,THAWED,
50050,10,DIARY,Sour cream,57.28,,FROZEN,
50050,11,BAKING,Flour,30.0,unopened,SHELF, whole wheat
50050,12,FISH,Cooked fish,60.0,,FROZEN, all
50050,13,FROZEN_ITEM,Bread Dough,7.0,After baking,THAWED, commercial
50050,14,BAKERY,Pies,7.0,,REFRIGERATED, fruit
50050,15,BAKERY,Bread,1.0,,REFRIGERATED, commercial*
50050,16,PROCESSED_MEAT,Ham,60.0,,FROZEN," fully cooked, slices or half"
50050,17,SHELF_ITEM,Oils,180.0,unopened,SHELF, nut oils
50051,1,FISH,Lean fish (cod,2.0,,REFRIGERATED," flounder, haddock, halibut, sole, etc.)"
50051,2,VEGETABLES,Broccoli,5.0,,REFRIGERATED," raab, rapini"
50051,3,SHELF_ITEM,Spices,1460.0,opened,SHELF, whole
50051,4,BAKERY,Pastries,60.0,,FROZEN, danish
50051,5,FROZEN_ITEM,Shrimp,30.0,,FROZEN, shellfish
50051,6,BAKING,Biscuit or pancake mix,30.0,unopened,SHELF,
50051,7,FROZEN_ITEM,Juice concentrates,1.0,,THAWED,
50051,8,BAKERY,Croissants,1.0,,SHELF, butter
50051,9,DIARY,Cheese,28.0,opened,REFRIGERATED," hard (such as cheddar,  swiss, block parmesan)"
50051,10,SHELF_ITEM,Pasta,365.0,opened,SHELF," dry, without eggs"
50051,11,SHELF_ITEM,Baby food,234.96,unopened,SHELF," cereal, dry mixes"
50051,12,SHELF_ITEM,Herbs,730.0,unopened,SHELF, dried
50051,13,PROCESSED_POULTRY,Fried chicken,120.0,,FROZEN,
50051,14,DELI_ITEM,Cheese,180.0,,FROZEN," soft (such as brie, bel paese, goat cheese, fresh mozzarella)"
50051,16,SHELF_ITEM,Pectin,30.0,opened,SHELF,
50051,17,BAKERY,Bread,7.0,,REFRIGERATED," flat (tortillas, pita)"
50052,1,PROCESSED_MEAT,Ham,7.0,,REFRIGERATED," fully cooked, whole"
50052,3,SHELF_ITEM,Marshmallows,30.0,opened,SHELF, marshmallow creme
50052,4,SHELF_ITEM,Jerky,30.0,unopened,SHELF, commercially dried
50052,5,FROZEN_ITEM,Sausages,60.0,,FROZEN, precooked
50052,6,SHELF_ITEM,Worcestershire Sauce,365.0,unopened,SHELF,
50052,7,CRACKERS,Crackers,120.0,opened,REFRIGERATED,
50052,8,PROCESSED_MEAT,Sausage,7.0,,REFRIGERATED," smoked links, patties"
50052,9,SOY,Tofu,7.0,,REFRIGERATED,
50052,10,SHELF_ITEM,Soda such as carbonated cola drinks,270.0,unopened,SHELF," mixers: regular sodas, cans"
50052,12,CONDIMENTS,Barbecue sauce,120.0,opened,REFRIGERATED, bottled
50052,13,PROCESSED_MEAT,Sausage,60.0,,FROZEN," smoked links, patties"
50052,14,CONDIMENTS,Horseradish,30.0,unopened,SHELF, in jar
50052,15,SHELF_ITEM,Water,730.0,unopened,SHELF, bottled
50053,1,VEGETABLES,Potatoes,60.0,,SHELF,
50053,2,FROZEN_ITEM,Ice cream,120.0,,FROZEN,
50053,3,DOUGH,Ready-to-bake pie crust,60.0,,REFRIGERATED,
50053,4,DELI_ITEM,Main dishes or meals,90.0,,FROZEN, hot or refrigerated
50053,5,SHELLFISH,Crab legs,5.0,,REFRIGERATED," king, dungeness, snow"
50053,6,BAKERY,Pies,240.0,,FROZEN, fruit
50053,7,BAKERY,Cakes,2.0,,SHELF," chiffon, sponge"
50053,8,VEGETABLES,Okra,30.0,,FROZEN,
50053,9,DIARY,Cheese,28.0,opened,REFRIGERATED," hard (such as cheddar,  swiss, block parmesan)"
50053,10,DELI_ITEM,Cheese,7.0,,REFRIGERATED," soft (such as brie, bel paese, goat cheese, fresh mozzarella)"
50053,12,PROCESSED_POULTRY,Cooked poultry dishes,4.0,,REFRIGERATED,
50053,13,BAKERY,Pies,240.0,,FROZEN, fruit
50053,14,PROCESSED_POULTRY,Rotisserie chicken,4.0,,REFRIGERATED,
50054,1,CONDIMENTS,Barbecue sauce,30.0,opened,SHELF, bottled
50054,2,SHELF_ITEM,Shortening,90.0,opened,SHELF, solid
50054,3,SHELF_ITEM,Commercially popped in bags,90.0,unopened,SHELF,
50054,4,VEGETABLES,Cabbage,14.0,,REFRIGERATED,
50054,5,FROZEN_ITEM,Egg substitutes,57.15,,THAWED,
50054,6,SHELLFISH,Shucked clams,120.0,,FROZEN, mussels and oysters
50054,7,BAKERY,Croissants,1.0,,SHELF, butter
50054,8,FRUIT,Apples,2.0,,SHELF,
50054,9,SHELF_ITEM,Sauce mixes,730.0,unopened,SHELF," nondairy (spaghetti, taco, etc.)"
50054,10,SHELF_ITEM,Soda such as carbonated cola drinks,270.0,unopened,SHELF," mixers: regular sodas, cans"
50054,11,DIARY,Milk,90.0,,FROZEN, plain or flavored
50054,13,VEGETABLES,Carrots,21.0,,REFRIGERATED, parsnips
50054,14,SHELF_ITEM,Toaster pastries,180.0,unopened,SHELF, fruit filled
50054,15,SHELLFISH,Shucked clams,120.0,,FROZEN, mussels and oysters
50054,16,BAKERY,Rolls,7.0,,REFRIGERATED," yeast, baked"
50054,17,DIARY,Egg substitutes,1.0,unopened,REFRIGERATED, liquid
50055,1,VEGETABLES,Beets,1.0,,SHELF,
50055,2,BAKERY,Bread,1.0,,REFRIGERATED, commercial*
50055,3,SHELF_ITEM,Potato chips,60.0,unopened,SHELF,
50055,4,CONDIMENTS,Horseradish,120.0,opened,REFRIGERATED, in jar
50055,5,CRACKERS,Crackers,240.0,unopened,SHELF,
50055,6,SOY,Miso,90.0,,REFRIGERATED,
50055,8,SHELF_ITEM,Coffee,730.0,unopened,SHELF," non-vacuum bag ground, in cans"
50055,9,FRUIT,Peaches,60.0,"Sliced, lemon juice & sugar",FROZEN, nectarines
50055,10,BAKERY,Pies,4.0,,REFRIGERATED, pumpkin
50055,11,DELI_ITEM,Meats covered with gravy or broth,180.0,,FROZEN,
50056,2,BAKERY,Pies,60.0,,FROZEN, pecan
50056,3,DELI_ITEM,Chicken,120.0,,FROZEN, rotisserie or fried
50056,5,FROZEN_ITEM,Soy crumbles and hotdogs,270.0,,FROZEN,
50056,6,SHELF_ITEM,Lentils,30.0,opened,SHELF, dried
50056,7,SHELF_ITEM,Vinegar,730.0,unopened,SHELF,
50056,8,FROZEN_ITEM,Fruit such as berries,180.0,,FROZEN, melons
50056,9,SHELF_ITEM,Spices,1095.0,unopened,SHELF, ground
50056,10,SHELLFISH,Shucked clams,120.0,,FROZEN, mussels and oysters
50056,11,PROCESSED_MEAT,Sausage,60.0,,FROZEN," hard, dry (pepperoni), sliced"
50056,12,SHELF_ITEM,Oils,180.0,unopened,SHELF, olive or vegetable
50056,13,FROZEN_ITEM,Topping,180.0,,FROZEN, whipped
50056,14,CONDIMENTS,Mustard,30.0,opened,REFRIGERATED,
50056,15,DIARY,Cheese,180.0,,FROZEN," soft (such as Brie, Bel Paese)"
50057,1,SHELF_ITEM,Peanut butter,90.0,opened,SHELF, commercial
50057,2,BAKERY,Cakes,180.0,,FROZEN, pound cake
50057,3,VEGETABLES,Spinach,2.0,,REFRIGERATED,
50057,4,PROCESSED_POULTRY,Pieces covered with broth or gravy,180.0,,FROZEN,
50057,5,VEGETABLES,Brussels sprouts,5.0,,REFRIGERATED,
50057,6,PROCESSED_POULTRY,Fried chicken,4.0,,REFRIGERATED,
50057,7,FRESH_POULTRY,Chicken or turkey,2.0,,REFRIGERATED, whole
50057,8,DIARY,Cheese,180.0,unopened,REFRIGERATED," hard (such as cheddar,  swiss, block parmesan)"
50057,9,SHELF_ITEM,Beans,30.0,unopened,SHELF, Dried
50057,10,SHELF_ITEM,Worcestershire Sauce,365.0,unopened,SHELF,
50057,11,VEGETABLES,Rutabagas,7.0,,SHELF,
50057,12,FROZEN_ITEM,Lobster tails,2.0,,THAWED,
50057,13,VEGETABLES,Bok choy,30.0,,FROZEN,
50057,14,SHELF_ITEM,Commercially popped in bags,90.0,unopened,SHELF,
50057,15,PROCESSED_MEAT,Corned beef,30.0,,FROZEN, in pouch with pickling juices
50057,16,SHELF_ITEM,Garlic,234.96,opened,REFRIGERATED, commercial jars
50057,17,SHELF_ITEM,Baby food,60.0,opened,SHELF," cereal, dry mixes"
50058,1,SHELF_ITEM,Gelatin,120.0,opened,SHELF, flavored
50058,3,DIARY,Egg substitutes,3.0,opened,REFRIGERATED, liquid
50058,4,SHELF_ITEM,Coffee,14.0,opened,REFRIGERATED," non-vacuum bag ground, in cans"
50058,5,BAKERY,Rolls,60.0,,FROZEN," yeast, partially baked"
50058,6,FISH,Fatty fish (bluefish,2.0,,REFRIGERATED," mackerel, mullet, salmon, tuna, etc.)"
50058,7,DELI_ITEM,Salads containing meat,4.0,,REFRIGERATED," fish, poultry or eggs"
50058,8,SHELLFISH,Crab meat,180.0,unopened,REFRIGERATED, pasteurized
50058,9,SMOKEDFISH,Herring,4.0,,REFRIGERATED,
50058,10,SHELF_ITEM,Gelatin,30.0,unopened,SHELF, flavored
50058,11,DELI_ITEM,Chicken,120.0,,FROZEN, rotisserie or fried
50058,12,SHELF_ITEM,Sauce mixes,234.96,opened,SHELF," nondairy (spaghetti, taco, etc.)"
50059,1,DIARY,Shredded cheddar,120.0,,FROZEN," mozzarella, etc."
50059,2,DIARY,Dips,14.0,,REFRIGERATED, sour cream based
50059,3,SHELLFISH,Cooked shellfish,90.0,,FROZEN, all
50059,4,SHELF_ITEM,Mushrooms,180.0,unopened,SHELF, dried
50059,5,BAKERY,Quiche,60.0,,FROZEN,
50059,6,SHELF_ITEM,Diet powder mixes,180.0,unopened,SHELF,
50059,8,FROZEN_ITEM,Sausages,60.0,,FROZEN, uncooked
50059,9,FRUIT,Kiwi Fruit,32.03,,SHELF,
50059,10,FRUIT,Peaches,60.0,"Sliced, lemon juice & sugar",FROZEN, nectarines
50059,11,PROCESSED_MEAT,Hot dogs,7.0,,REFRIGERATED, after opening
50060,1,SHELF_ITEM,Gravy,1825.0,unopened,SHELF, jars and cans
50060,2,SOY,Soy or rice beverage,180.0,unopened,SHELF, soy beverage powders
50060,4,SHELF_ITEM,Worcestershire Sauce,365.0,unopened,SHELF,
50060,5,CONDIMENTS,Salad Dressings,90.0,opened,REFRIGERATED," commercial, bottled"
50060,7,SHELF_ITEM,Pectin,234.96,unopened,SHELF,
50060,8,CONDIMENTS,Pickles,14.0,opened,REFRIGERATED,
50060,9,FRUIT,Citrus Fruit,1.0,,SHELF,
50060,10,SHELF_ITEM,Baby food,1.0,opened,REFRIGERATED, meats & eggs
50060,11,DELI_ITEM,Main dishes or meals,4.0,,REFRIGERATED, hot or refrigerated
50060,12,BAKERY,Cakes,7.0,,REFRIGERATED, pound cake
50061,1,PROCESSED_MEAT,Hot dogs,14.0,,REFRIGERATED, sealed in package
50061,2,BAKING,Flour,240.0,opened,SHELF, white
50061,3,VEGETABLES,Squash,30.0,,FROZEN, summer
50061,4,BAKING,Chocolate,60.0,unopened,SHELF," unsweetened and semi-sweet, solid"
50061,5,BAKERY,Bread,1.0,,REFRIGERATED, commercial*
50061,6,DIARY,Cheese,28.0,opened,REFRIGERATED," hard (such as cheddar,  swiss, block parmesan)"
50061,7,DIARY,Eggs,30.0,,FROZEN," raw whites, yolks*"
50061,8,SHELF_ITEM,Pectin,30.0,opened,SHELF,
50061,10,PROCESSED_MEAT,Hot dogs,60.0,,FROZEN, sealed in package
50061,11,DOUGH,Ready-to-bake pie crust,60.0,,FROZEN,
50061,12,BAKERY,Pastries,7.0,,REFRIGERATED, danish
50061,13,FRUIT,Citrus Fruit,1.0,,SHELF,
50061,15,SHELF_ITEM,Cereal,30.0,unopened,SHELF, ready-to-eat
50062,2,DIARY,Buttermilk,90.0,,FROZEN,
50062,3,SHELF_ITEM,Rice,180.0,opened,REFRIGERATED, flavored or herb mixes
50062,4,PROCESSED_POULTRY,Rotisserie chicken,120.0,,FROZEN,
50062,5,SHELF_ITEM,Peas,30.0,unopened,SHELF, dried split
50062,8,FISH,Cooked fish,4.0,,REFRIGERATED, all
50062,10,SHELF_ITEM,Shortening,90.0,opened,SHELF, solid
50062,11,FRESH_MEAT,Ground meat,120.0,,FROZEN,
50062,12,VEGETABLES,Tomatoes,38.6,,SHELF,
50062,13,SHELF_ITEM,Baby food,234.96,unopened,SHELF," cereal, dry mixes"
50062,14,FROZEN_ITEM,TV Dinners,90.0,,FROZEN," entrees,  breakfast"
50062,15,FRESH_POULTRY,Duckling or goose,2.0,,REFRIGERATED, whole
50062,16,BAKING,Baking powder,90.0,opened,SHELF,
50062,17,FROZEN_ITEM,Soy crumbles and hotdogs,4.0,,THAWED,
50062,18,SHELF_ITEM,Molasses,30.0,unopened,SHELF,
50063,1,BAKING,Frosting,7.0,opened,REFRIGERATED, canned
50063,2,BAKERY,Pies,7.0,,REFRIGERATED, fruit
50063,3,DIARY,Yogurt,60.0,,FROZEN,
50063,4,VEGETABLES,Cauliflower,5.0,,REFRIGERATED,
50063,5,FROZEN_ITEM,Pancakes,60.0,,FROZEN, Waffles
50063,6,DIARY,Cheese,60.0,,REFRIGERATED, processed slices
50063,7,VEGETABLES,Bok choy,3.0,,REFRIGERATED,
50063,8,PROCESSED_MEAT,Sausage,2.0,,REFRIGERATED," raw, bulk type"
50063,9,FROZEN_ITEM,Sausages,7.0,,THAWED, precooked
50063,10,VEGETABLES,Asparagus,240.0,,FROZEN,
50063,11,SHELF_ITEM,Molasses,30.0,unopened,SHELF,
50063,12,SHELF_ITEM,Canned goods,7.0,opened,REFRIGERATED," high acid (such as juices, fruit, pickles, sauerkraut, tomato soup, and foods in vinegar-based sauce)"
50063,13,FISH,Lean fish (cod,2.0,,REFRIGERATED," flounder, haddock, halibut, sole, etc.)"
50064,1,SHELF_ITEM,Worcestershire Sauce,365.0,unopened,SHELF,
50064,2,SHELF_ITEM,Soup mixes,30.0,opened,SHELF, dry bouillon
50064,3,CONDIMENTS,Chutney,30.0,unopened,SHELF,
50064,4,SHELF_ITEM,Syrup,30.0,opened,REFRIGERATED, genuine or real maple
50064,5,PROCESSED_POULTRY,Rotisserie chicken,120.0,,FROZEN,
50064,6,DIARY,Eggs,7.0,,REFRIGERATED, hard cooked
50064,7,FROZEN_ITEM,Vegetables,240.0,,FROZEN,
50064,8,SHELF_ITEM,Sugar,730.0,,SHELF, sugar substitutes
50064,9,SMOKEDFISH,Herring,4.0,,REFRIGERATED,
50064,10,BAKERY,Cakes,7.0,,REFRIGERATED, pound cake
50064,11,SHELF_ITEM,Soda such as carbonated cola drinks,14.0,opened,SHELF," mixers: regular sodas, bottles"
50064,12,BAKING,Frosting,7.0,opened,REFRIGERATED, canned
50064,13,PROCESSED_MEAT,Hot dogs,60.0,,FROZEN, sealed in package
50065,1,SHELF_ITEM,Nuts,30.0,opened,SHELF, jars or cans
50065,2,VEGETABLES,Beans,4.0,,REFRIGERATED, green or wax
50065,3,FRUIT,Bananas,32.03,,SHELF,
50065,4,VEGETABLES,Okra,3.0,,REFRIGERATED,
50065,5,FRUIT,Apricots,3.0,,REFRIGERATED,
50065,6,SHELF_ITEM,Lentils,30.0,opened,SHELF, dried
50065,8,BAKING,Frosting,90.0,opened,SHELF, Frosting mixes
50065,9,BAKING,Baking soda,180.0,opened,SHELF,
50065,10,SHELF_ITEM,Oils,120.0,opened,REFRIGERATED, olive or vegetable
50065,11,VEGETABLES,Asparagus,4.0,,REFRIGERATED,
50065,12,VEGETABLES,Ginger Root,30.0,,FROZEN,
50065,13,FROZEN_ITEM,Bread Dough,57.15,,FROZEN, commercial
50066,1,BAKERY,Pastries,2.0,,SHELF, danish
50066,2,SHELF_ITEM,Pectin,30.0,opened,SHELF,
50066,3,SHELLFISH,Shucked clams,120.0,,FROZEN, mussels and oysters
50066,4,VEGETABLES,Parsley,7.0,,REFRIGERATED, cilantro
50066,5,BAKING,Baking soda,180.0,opened,SHELF,
50066,6,SHELLFISH,Shrimp,180.0,,FROZEN," scallops, crayfish, squid"
50066,7,FROZEN_ITEM,Burritos,60.0,,FROZEN, sandwiches
50066,8,DELI_ITEM,Cheesecake,7.0,,REFRIGERATED,
50066,9,SHELLFISH,Crab legs,5.0,,REFRIGERATED," king, dungeness, snow"
50066,10,DIARY,Cheese,180.0,unopened,REFRIGERATED," hard (such as cheddar,  swiss, block parmesan)"
50066,11,SHELF_ITEM,Lentils,30.0,unopened,SHELF, dried
50066,12,FRUIT,Papaya,5.0,,SHELF, mango
50067,1,BAKING,Chocolate,60.0,unopened,SHELF," unsweetened and semi-sweet, solid"
50067,2,DIARY,Cheese,180.0,,FROZEN," hard (such as cheddar,  swiss, block parmesan)"
50067,3,VEGETABLES,Leeks,14.0,,REFRIGERATED,
50067,4,SHELF_ITEM,Popcorn,365.0,opened,SHELF, dry kernels in jar
50067,5,SHELLFISH,Crab meat,2.0,,REFRIGERATED, fresh
50067,6,SHELF_ITEM,Coffee,14.0,opened,REFRIGERATED, whole beans
50067,7,BAKERY,Pies,240.0,,FROZEN, fruit
50067,8,DIARY,Cheese,7.0,,REFRIGERATED," soft (such as Brie, Bel Paese)"
50067,9,VEGETABLES,Ginger Root,2.0,,SHELF,
50067,10,PROCESSED_MEAT,Ham,60.0,,FROZEN," fully cooked, slices or half"
50067,11,FROZEN_ITEM,Topping,14.0,,THAWED, whipped
50067,12,BAKING,Flour,30.0,unopened,SHELF, whole wheat
50067,13,SMOKEDFISH,Salmon,1.0,,REFRIGERATED," whitefish, hot smoked"
50067,15,SHELF_ITEM,Mushrooms,180.0,unopened,SHELF, dried
50067,16,SOY,Soy or rice beverage,120.0,unopened,SHELF, Re-hydrated TSP
50067,17,DELI_ITEM,Salads containing meat,4.0,,REFRIGERATED," fish, poultry or eggs"
50068,1,VEGETABLES,Lettuce,7.0,,REFRIGERATED, leaf
50068,2,FROZEN_ITEM,Tempeh,30.0,,FROZEN,
50068,3,FRESH_MEAT,Beef,30.0,,FROZEN," lamb, pork or veal chops, steaks,roasts"
50068,4,FROZEN_ITEM,Soy meat substitutes,4.0,,THAWED,
50068,5,VEGETABLES,Corn on the cob,240.0,,FROZEN,
50068,6,SHELF_ITEM,Marshmallows,120.0,unopened,SHELF, marshmallow creme
50068,7,PROCESSED_MEAT,Lunch meats,5.0,,REFRIGERATED, after opening
50068,8,CONDIMENTS,Olives,14.0,opened,REFRIGERATED, black and green
50068,9,BAKING,Biscuit or pancake mix,30.0,unopened,SHELF,
50068,10,PROCESSED_MEAT,Lunch meats,60.0,,FROZEN, sealed in package
