OrderId,OrderItemId,TYPE,ITEM,PERIOD,DETAILS,STORAGE,Quantity,ITEM_DESC
20116,22,FISH,Surimi seafood,4.0,,REFRIGERATED,96,
20116,23,SHELLFISH,Cooked shellfish,90.0,,FROZEN,96, all
20116,24,SHELLFISH,Shucked clams,120.0,,FROZEN,92, mussels and oysters
20116,25,DELI_ITEM,Pate,60.0,,FROZEN,80,
20116,26,FROZEN_ITEM,Guacamole,4.0,,THAWED,84,
20116,27,DELI_ITEM,Cheese,7.0,,REFRIGERATED,100," soft (such as brie, bel paese, goat cheese, fresh mozzarella)"
20116,28,DELI_ITEM,Fruit,47.32,unopened,REFRIGERATED,88, cut
20116,29,DIARY,Cream,4.0,,REFRIGERATED,84, half-and-half
20116,30,FROZEN_ITEM,Bagels,60.0,,FROZEN,84,
20116,31,SMOKEDFISH,Salmon,54.19,,REFRIGERATED,100," whitefish, hot smoked"
20116,32,BAKERY,Rolls,7.0,,REFRIGERATED,116," yeast, partially baked"
20116,33,DIARY,Parmesan,120.0,,FROZEN,96, shredded
20116,34,DIARY,Yogurt,60.0,,FROZEN,116,
20117,1,DIARY,Cheese,60.0,,REFRIGERATED,112, processed slices
20117,2,DIARY,Eggs,35.0,,REFRIGERATED,88, in shell
20117,3,DIARY,Margarine,30.0,,FROZEN,100,
20117,4,DIARY,Milk,7.0,,REFRIGERATED,112, plain or flavored
20117,5,SOY,Tofu,7.0,,REFRIGERATED,92,
20117,6,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,108,
20117,7,PROCESSED_MEAT,Ham,270.0,,REFRIGERATED,96," canned (""keep refrigerated"" label)"
20117,8,FRUIT,Apples,2.0,,SHELF,88,
20117,9,FRUIT,Bananas,25.46,,SHELF,96,
20117,10,VEGETABLES,Tomatoes,39.5,,SHELF,104,
20117,11,SHELF_ITEM,Rice,730.0,unopened,SHELF,112, white or wild
20117,12,VEGETABLES,Asparagus,4.0,,REFRIGERATED,84,
20117,13,PROCESSED_MEAT,Corned beef,7.0,,REFRIGERATED,88, in pouch with pickling juices
20117,16,SMOKEDFISH,Salmon,180.0,vacuum pkg,FROZEN,116," whitefish, hot smoked"
20117,17,DIARY,Parmesan,120.0,,FROZEN,92, shredded
20117,18,DIARY,Aerosol can,90.0,,REFRIGERATED,84, nondairy topping
20117,19,VEGETABLES,Bok choy,3.0,,REFRIGERATED,84,
20117,20,SHELLFISH,Shrimp,180.0,,FROZEN,92," scallops, crayfish, squid"
20117,21,FRUIT,Melons,4.0,,REFRIGERATED,96,
20117,22,BAKERY,Quiche,4.0,,REFRIGERATED,88,
20117,23,VEGETABLES,Corn on the cob,2.0,,REFRIGERATED,112,
20117,24,SOY,Tofu,7.0,,REFRIGERATED,116,
20117,26,DOUGH,Cookie dough,60.0,,FROZEN,88,
20117,27,SHELF_ITEM,Oils,120.0,opened,REFRIGERATED,88, olive or vegetable
20117,28,DIARY,Dips,14.0,,REFRIGERATED,100, sour cream based
20117,29,PASTA,Pasta,60.0,,FROZEN,112, fresh
20117,30,FROZEN_ITEM,Bread Dough,62.22,,FROZEN,108, commercial
20117,31,BAKING,Cornmeal,30.0,opened,REFRIGERATED,104," regular, degerminated"
20118,1,DIARY,Cheese,60.0,,REFRIGERATED,100, processed slices
20118,2,DIARY,Eggs,35.0,,REFRIGERATED,104, in shell
20118,3,DIARY,Margarine,30.0,,FROZEN,96,
20118,4,DIARY,Milk,7.0,,REFRIGERATED,108, plain or flavored
20118,5,SOY,Tofu,7.0,,REFRIGERATED,80,
20118,6,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,100,
20118,7,PROCESSED_MEAT,Ham,270.0,,REFRIGERATED,80," canned (""keep refrigerated"" label)"
20118,8,FRUIT,Apples,2.0,,SHELF,112,
20118,9,FRUIT,Bananas,25.46,,SHELF,92,
20118,10,VEGETABLES,Tomatoes,39.5,,SHELF,104,
20118,11,SHELF_ITEM,Rice,730.0,unopened,SHELF,84, white or wild
20118,12,SHELLFISH,Shucked clams,120.0,,FROZEN,108, mussels and oysters
20118,13,SHELLFISH,Crab meat,2.0,,REFRIGERATED,88, fresh
20118,14,BAKERY,Cakes,7.0,,REFRIGERATED,104, angel food
20118,15,PROCESSED_MEAT,Ham,60.0,,FROZEN,104," fully cooked, whole"
20118,16,BAKERY,Cakes,7.0,,REFRIGERATED,88, pound cake
20118,17,VEGETABLES,Squash,14.0,,REFRIGERATED,108, winter
20118,18,DIARY,Eggs,35.0,,REFRIGERATED,100, in shell
20118,19,SHELF_ITEM,Coffee,14.0,opened,REFRIGERATED,84," instant, jars and tins"
20118,20,VEGETABLES,Beans,4.0,,REFRIGERATED,116, green or wax
20118,21,FRUIT,Melons,4.0,,REFRIGERATED,80,
20118,22,PASTA,Pasta,60.0,,FROZEN,80, fresh
20118,24,PASTA,Pasta,60.0,,FROZEN,100, fresh
20118,25,SMOKEDFISH,Herring,60.0,,FROZEN,80,
20118,27,BAKERY,Quiche,60.0,,FROZEN,88,
20118,29,PROCESSED_MEAT,Hot dogs,60.0,,FROZEN,112, after opening
20118,30,BAKERY,Pastries,60.0,,FROZEN,104, danish
20118,31,SHELLFISH,Crab meat,180.0,unopened,REFRIGERATED,96, pasteurized
20118,32,FISH,Caviar,2.0,opened,REFRIGERATED,104," fresh, in jar"
20119,1,DIARY,Cheese,60.0,,REFRIGERATED,112, processed slices
20119,2,DIARY,Eggs,35.0,,REFRIGERATED,96, in shell
20119,3,DIARY,Margarine,30.0,,FROZEN,104,
20119,4,DIARY,Milk,7.0,,REFRIGERATED,112, plain or flavored
20119,5,SOY,Tofu,7.0,,REFRIGERATED,92,
20119,6,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,80,
20119,7,PROCESSED_MEAT,Ham,270.0,,REFRIGERATED,84," canned (""keep refrigerated"" label)"
20119,8,FRUIT,Apples,2.0,,SHELF,100,
20119,9,FRUIT,Bananas,25.46,,SHELF,84,
20119,10,VEGETABLES,Tomatoes,39.5,,SHELF,80,
20119,11,SHELF_ITEM,Rice,730.0,unopened,SHELF,116, white or wild
20119,13,DIARY,Eggnog,5.0,,REFRIGERATED,88, commercial
20119,14,DELI_ITEM,Side dishes such as cooked vegetables,60.0,,FROZEN,112, rice or potatoes
20119,16,BAKERY,Doughnuts,30.0,,FROZEN,96, glazed or cake
20119,17,FROZEN_ITEM,Sausages,2.0,,THAWED,108, uncooked
20119,18,PROCESSED_MEAT,Ham,60.0,,FROZEN,100," fully cooked, whole"
20119,19,VEGETABLES,Radishes,1.0,,REFRIGERATED,80,
20119,20,FROZEN_ITEM,Juice concentrates,1.0,,THAWED,112,
20119,22,BAKERY,Bread,1.0,,REFRIGERATED,88, commercial*
20119,24,BAKERY,Cheesecake,7.0,,REFRIGERATED,108,
20119,25,PESTO,Pesto or Sala,60.0,,FROZEN,108,
20119,26,FISH,Surimi seafood,4.0,,REFRIGERATED,88,
20119,27,CONDIMENTS,Olives,14.0,opened,REFRIGERATED,100, black and green
20119,28,VEGETABLES,Onions,14.0,,REFRIGERATED,92, Spring or green
20119,30,SHELF_ITEM,Spices,730.0,opened,REFRIGERATED,108," paprika, red pepper, & chili powder"
20119,31,DIARY,Shredded cheddar,30.0,,REFRIGERATED,88," mozzarella, etc."
20119,32,VEGETABLES,Tomatoes,60.0,,FROZEN,92,
20120,1,DIARY,Cheese,60.0,,REFRIGERATED,84, processed slices
20120,2,DIARY,Eggs,35.0,,REFRIGERATED,66, in shell
20120,3,DIARY,Margarine,30.0,,FROZEN,66,
20120,4,DIARY,Milk,7.0,,REFRIGERATED,69, plain or flavored
20120,5,SOY,Tofu,7.0,,REFRIGERATED,75,
20120,6,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,69,
20120,7,PROCESSED_MEAT,Ham,270.0,,REFRIGERATED,69," canned (""keep refrigerated"" label)"
20120,8,FRUIT,Apples,2.0,,SHELF,81,
20120,9,FRUIT,Bananas,25.46,,SHELF,72,
20120,10,VEGETABLES,Tomatoes,39.5,,SHELF,84,
20120,11,SHELF_ITEM,Rice,730.0,unopened,SHELF,87, white or wild
20120,12,PROCESSED_POULTRY,Rotisserie chicken,120.0,,FROZEN,63,
20120,13,SHELLFISH,Live clams,2.0,,REFRIGERATED,63," mussels, crab and oysters"
20120,14,DIARY,Butter,90.0,,REFRIGERATED,75,
20120,16,DIARY,Pudding,43.12,unopened,REFRIGERATED,69,
20120,17,FROZEN_ITEM,Fruit such as berries,180.0,,FROZEN,72, melons
20120,18,DELI_ITEM,Salads,5.0,,REFRIGERATED,78, vegetable
20120,19,PROCESSED_MEAT,Lunch meats,60.0,,FROZEN,81, after opening
20120,20,VEGETABLES,Greens,30.0,,FROZEN,87,
20120,21,DIARY,Pudding,43.12,unopened,REFRIGERATED,69,
20120,22,CONDIMENTS,Pickles,14.0,opened,REFRIGERATED,84,
20120,23,VEGETABLES,Peppers,240.0,,FROZEN,78, bell or chile
20120,24,SHELF_ITEM,Baby food,1.0,opened,REFRIGERATED,81, meats & eggs
20120,25,BAKERY,Quiche,60.0,,FROZEN,66,
20120,26,SHELF_ITEM,Baby food,2.0,opened,REFRIGERATED,84, formula
20120,27,SHELF_ITEM,Baby food,3.0,opened,REFRIGERATED,75," jars or cans, fruits & vegetables"
20120,28,FRUIT,Melons,30.0,Balls,FROZEN,63,
20120,29,FISH,Lean fish (pollock,120.0,,FROZEN,78," ocean perch, rockfish, sea trout)"
20120,30,BAKERY,Rolls,60.0,,FROZEN,72," yeast, baked"
20120,31,PROCESSED_MEAT,Sausage,60.0,,FROZEN,63," smoked links, patties"
20120,32,FRESH_POULTRY,Chicken or turkey,2.0,,REFRIGERATED,75, whole
20120,33,VEGETABLES,Ginger Root,30.0,,FROZEN,78,
20120,34,CONDIMENTS,Chutney,60.0,opened,REFRIGERATED,66,
20120,35,PROCESSED_POULTRY,Cooked poultry dishes,180.0,,FROZEN,84,
20121,1,DIARY,Cheese,60.0,,REFRIGERATED,75, processed slices
20121,2,DIARY,Eggs,35.0,,REFRIGERATED,78, in shell
20121,3,DIARY,Margarine,30.0,,FROZEN,81,
20121,4,DIARY,Milk,7.0,,REFRIGERATED,87, plain or flavored
20121,5,SOY,Tofu,7.0,,REFRIGERATED,60,
20121,6,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,81,
20121,7,PROCESSED_MEAT,Ham,270.0,,REFRIGERATED,69," canned (""keep refrigerated"" label)"
20121,8,FRUIT,Apples,2.0,,SHELF,81,
20121,9,FRUIT,Bananas,25.46,,SHELF,69,
20121,10,VEGETABLES,Tomatoes,39.5,,SHELF,66,
20121,11,SHELF_ITEM,Rice,730.0,unopened,SHELF,84, white or wild
20121,12,VEGETABLES,Onions,30.0,,FROZEN,75, dry
20121,13,PROCESSED_MEAT,Sausage,7.0,,REFRIGERATED,69," smoked links, patties"
20121,14,BAKING,Cornmeal,30.0,opened,REFRIGERATED,75," regular, degerminated"
20121,15,DIARY,Cream,30.0,,REFRIGERATED,84," whipping, ultrapasteurized"
20121,16,BAKERY,Pies,4.0,,REFRIGERATED,87, pecan
20121,17,BEVERAGES,Juice in cartons,30.0,,FROZEN,75," fruit drinks, punch"
20121,18,SHELF_ITEM,Baby food,1.0,opened,REFRIGERATED,87, meats & eggs
20121,19,VEGETABLES,Mushrooms,3.0,,REFRIGERATED,63,
20121,20,SHELF_ITEM,Soda such as carbonated cola drinks,3.0,opened,REFRIGERATED,75," mixers: regular sodas, bottles"
20121,21,DIARY,Cheese,180.0,,FROZEN,84," hard (such as cheddar,  swiss, block parmesan)"
20121,22,FRUIT,Berries,120.0,,FROZEN,69, cherries
20121,23,VEGETABLES,Spinach,30.0,,FROZEN,72,
20121,24,VEGETABLES,Spinach,2.0,,REFRIGERATED,63,
20121,25,FRESH_MEAT,Cooked meats (after home cooking),4.0,,REFRIGERATED,69,
20121,26,SMOKEDFISH,Salmon,54.19,,REFRIGERATED,69," whitefish, hot smoked"
20121,27,DIARY,Buttermilk,14.0,,REFRIGERATED,78,
20121,28,SHELF_ITEM,Baby food,2.0,opened,REFRIGERATED,84, formula
20121,29,SHELLFISH,Live clams,90.0,,FROZEN,60," mussels, crab and oysters"
20121,30,VEGETABLES,Cauliflower,5.0,,REFRIGERATED,69,
20122,1,DIARY,Cheese,60.0,,REFRIGERATED,75, processed slices
20122,2,DIARY,Eggs,35.0,,REFRIGERATED,63, in shell
20122,3,DIARY,Margarine,30.0,,FROZEN,63,
20122,4,DIARY,Milk,7.0,,REFRIGERATED,60, plain or flavored
20122,5,SOY,Tofu,7.0,,REFRIGERATED,66,
20122,6,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,84,
20122,7,PROCESSED_MEAT,Ham,270.0,,REFRIGERATED,75," canned (""keep refrigerated"" label)"
20122,8,FRUIT,Apples,2.0,,SHELF,84,
20122,9,FRUIT,Bananas,25.46,,SHELF,63,
20122,10,VEGETABLES,Tomatoes,39.5,,SHELF,87,
20122,11,SHELF_ITEM,Rice,730.0,unopened,SHELF,63, white or wild
20122,12,FRESH_MEAT,Beef,5.0,,REFRIGERATED,75," lamb, pork or veal chops, steaks,roasts"
20122,13,BAKERY,Cakes,180.0,,REFRIGERATED,84, fruit cake
20122,14,PROCESSED_MEAT,Corned beef,7.0,,REFRIGERATED,72, in pouch with pickling juices
20122,15,DIARY,Whipped,60.0,,FROZEN,60, sweetened
20122,16,VEGETABLES,Parsley,7.0,,REFRIGERATED,63, cilantro
20122,17,VEGETABLES,Brussels sprouts,30.0,,FROZEN,60,
20122,18,BAKERY,Bread,1.0,,REFRIGERATED,60, commercial*
20122,19,FISH,Caviar,2.0,opened,REFRIGERATED,84," fresh, in jar"
20122,20,VEGETABLES,Brussels sprouts,30.0,,FROZEN,75,
20122,21,CONDIMENTS,Ketchup,180.0,opened,REFRIGERATED,66, Cocktail or Chili sauce
20122,22,PROCESSED_MEAT,Sausage,60.0,,FROZEN,72," hard, dry (pepperoni), sliced"
20122,23,DELI_ITEM,Salads,5.0,,REFRIGERATED,63, vegetable
20122,24,FROZEN_ITEM,Fish,180.0,,FROZEN,69, raw
20122,25,SHELLFISH,Crab meat,2.0,,REFRIGERATED,66, fresh
20122,26,FROZEN_ITEM,Sherbet,120.0,,FROZEN,78, sorbet
20122,27,VEGETABLES,Broccoli,5.0,,REFRIGERATED,81," raab, rapini"
20122,28,SHELF_ITEM,Nuts,180.0,opened,REFRIGERATED,78, jars or cans
20122,29,FROZEN_ITEM,Juice concentrates,30.0,,FROZEN,66,
20122,30,VEGETABLES,Radishes,1.0,,REFRIGERATED,81,
20122,31,BAKERY,Pastries,7.0,,REFRIGERATED,66, danish
20122,32,DIARY,Cheese,180.0,,FROZEN,84," hard (such as cheddar,  swiss, block parmesan)"
20122,33,PASTA,Pasta,28.36,,REFRIGERATED,87, fresh
20122,34,VEGETABLES,Onions,30.0,,FROZEN,69, dry
20122,36,DELI_ITEM,Cheesecake,7.0,,REFRIGERATED,60,
20122,37,DELI_ITEM,Fruit,47.32,unopened,REFRIGERATED,81, cut
20122,38,VEGETABLES,Squash,30.0,,FROZEN,84, summer
20122,39,SHELLFISH,Lobster tails,180.0,,FROZEN,87,
20123,1,DIARY,Cheese,60.0,,REFRIGERATED,81, processed slices
20123,2,DIARY,Eggs,35.0,,REFRIGERATED,84, in shell
20123,3,DIARY,Margarine,30.0,,FROZEN,75,
20123,4,DIARY,Milk,7.0,,REFRIGERATED,87, plain or flavored
20123,5,SOY,Tofu,7.0,,REFRIGERATED,66,
20123,6,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,72,
20123,7,PROCESSED_MEAT,Ham,270.0,,REFRIGERATED,87," canned (""keep refrigerated"" label)"
20123,8,FRUIT,Apples,2.0,,SHELF,69,
20123,9,FRUIT,Bananas,25.46,,SHELF,66,
20123,10,VEGETABLES,Tomatoes,39.5,,SHELF,69,
20123,11,SHELF_ITEM,Rice,730.0,unopened,SHELF,78, white or wild
20123,12,DOUGH,Ready-to-bake pie crust,60.0,,REFRIGERATED,69,
20123,13,VEGETABLES,Garlic,30.0,,FROZEN,75,
20123,15,SMOKEDFISH,Salmon,54.19,,REFRIGERATED,63," whitefish, hot smoked"
20123,16,SHELF_ITEM,Baby food,2.0,opened,REFRIGERATED,84, formula
20123,17,DELI_ITEM,Commercial brand vacuum packed dinners with USDA seal,14.0,,REFRIGERATED,60,
20123,18,VEGETABLES,Onions,30.0,,FROZEN,60, Spring or green
20123,19,CONDIMENTS,Mustard,30.0,opened,REFRIGERATED,63,
20123,20,BAKERY,Cakes,7.0,,REFRIGERATED,66, made from mix
20123,21,DIARY,Aerosol can,90.0,,REFRIGERATED,63, nondairy topping
20123,22,DIARY,Cream,4.0,,REFRIGERATED,72, half-and-half
20123,23,FROZEN_ITEM,Juice concentrates,30.0,,FROZEN,84,
20123,24,VEGETABLES,Beans,4.0,,REFRIGERATED,69, green or wax
20123,25,PASTA,Pasta,28.36,,REFRIGERATED,84, fresh
20123,26,BAKERY,Rolls,60.0,,FROZEN,78," yeast, partially baked"
20123,27,FRUIT,Berries,120.0,,FROZEN,63, cherries
20123,28,FROZEN_ITEM,Sausages,2.0,,THAWED,84, uncooked
20123,29,BAKERY,Cakes,120.0,,FROZEN,66, chocolate
20123,30,DIARY,Dips,14.0,,REFRIGERATED,69, sour cream based
20123,31,PROCESSED_POULTRY,Cooked poultry dishes,4.0,,REFRIGERATED,87,
20123,32,VEGETABLES,Mushrooms,3.0,,REFRIGERATED,81,
20124,1,DIARY,Cheese,60.0,,REFRIGERATED,72, processed slices
20124,2,DIARY,Eggs,35.0,,REFRIGERATED,84, in shell
20124,3,DIARY,Margarine,30.0,,FROZEN,72,
20124,4,DIARY,Milk,7.0,,REFRIGERATED,72, plain or flavored
20124,5,SOY,Tofu,7.0,,REFRIGERATED,66,
20124,6,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,75,
20124,7,PROCESSED_MEAT,Ham,270.0,,REFRIGERATED,78," canned (""keep refrigerated"" label)"
20124,8,FRUIT,Apples,2.0,,SHELF,81,
20124,9,FRUIT,Bananas,25.46,,SHELF,72,
20124,10,VEGETABLES,Tomatoes,39.5,,SHELF,72,
20124,11,SHELF_ITEM,Rice,730.0,unopened,SHELF,60, white or wild
20124,12,FROZEN_ITEM,Bagels,14.0,,THAWED,72,
20124,13,VEGETABLES,Squash,30.0,,FROZEN,66, winter
20124,14,PROCESSED_POULTRY,Fried chicken,120.0,,FROZEN,78,
20124,15,SHELLFISH,Live lobsters,2.0,,REFRIGERATED,69,
20124,16,VEGETABLES,Beets,1.0,,REFRIGERATED,69,
20124,18,VEGETABLES,Corn on the cob,2.0,,REFRIGERATED,78,
20124,19,DELI_ITEM,Chicken,4.0,,REFRIGERATED,78, rotisserie or fried
20124,22,SHELF_ITEM,Baby food,1.0,opened,REFRIGERATED,63, meats & eggs
20124,23,SHELLFISH,Lobster tails,2.0,,REFRIGERATED,69,
20124,24,FROZEN_ITEM,Soy meat substitutes,30.0,,FROZEN,66,
20124,25,DIARY,Buttermilk,90.0,,FROZEN,63,
20124,26,FROZEN_ITEM,Guacamole,4.0,,THAWED,81,
20124,27,CRACKERS,Crackers,120.0,opened,REFRIGERATED,66,
20124,28,DIARY,Margarine,180.0,,REFRIGERATED,72,
20124,29,FRUIT,Avocados,4.0,,REFRIGERATED,84,
20124,30,PROCESSED_MEAT,Lunch meats,5.0,,REFRIGERATED,81, after opening
20124,31,BAKERY,Bread,1.0,,REFRIGERATED,87, commercial*
20124,32,FRESH_POULTRY,Duckling or goose,2.0,,REFRIGERATED,87, whole
20124,33,PROCESSED_MEAT,Ham,4.0,,REFRIGERATED,78," fully cooked, slices or half"
20124,34,DELI_ITEM,Commercial brand vacuum packed dinners with USDA seal,14.0,,REFRIGERATED,63,
20125,1,DIARY,Cheese,60.0,,REFRIGERATED,87, processed slices
20125,2,DIARY,Eggs,35.0,,REFRIGERATED,87, in shell
20125,3,DIARY,Margarine,30.0,,FROZEN,63,
20125,4,DIARY,Milk,7.0,,REFRIGERATED,63, plain or flavored
20125,5,SOY,Tofu,7.0,,REFRIGERATED,72,
20125,6,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,87,
20125,7,PROCESSED_MEAT,Ham,270.0,,REFRIGERATED,66," canned (""keep refrigerated"" label)"
20125,8,FRUIT,Apples,2.0,,SHELF,81,
20125,9,FRUIT,Bananas,25.46,,SHELF,66,
20125,10,VEGETABLES,Tomatoes,39.5,,SHELF,78,
20125,11,SHELF_ITEM,Rice,730.0,unopened,SHELF,60, white or wild
20125,12,VEGETABLES,Peppers,5.0,,REFRIGERATED,66, bell or chile
20125,13,DIARY,Eggs,7.0,,REFRIGERATED,78, hard cooked
20125,14,BAKERY,Pies,60.0,,FROZEN,84, pecan
20125,15,DIARY,Pudding,43.12,unopened,REFRIGERATED,60,
20125,16,DIARY,Milk,7.0,,REFRIGERATED,81, plain or flavored
20125,17,COOKIES,Cookies,30.0,opened,FROZEN,72, packaged
20125,19,PROCESSED_MEAT,Ham,7.0,,REFRIGERATED,75," fully cooked, whole"
20125,20,SHELF_ITEM,Spices,730.0,opened,REFRIGERATED,87," paprika, red pepper, & chili powder"
20125,21,VEGETABLES,Beets,1.0,,REFRIGERATED,78,
20125,22,FRUIT,Melons,4.0,,REFRIGERATED,66,
20125,23,FISH,Caviar,2.0,opened,REFRIGERATED,78," fresh, in jar"
20125,25,DELI_ITEM,Chicken,4.0,,REFRIGERATED,66, rotisserie or fried
20125,26,DIARY,Aerosol can,90.0,,REFRIGERATED,69, nondairy topping
20125,27,FROZEN_ITEM,Soy meat substitutes,4.0,,THAWED,84,
20125,29,VEGETABLES,Beets,1.0,,REFRIGERATED,72,
20125,30,DIARY,Cheese,28.0,opened,REFRIGERATED,66," hard (such as cheddar,  swiss, block parmesan)"
20125,32,PROCESSED_MEAT,Ham,7.0,,REFRIGERATED,63," fully cooked, whole"
20125,34,FROZEN_ITEM,Sausages,7.0,,THAWED,63, precooked
20125,35,DIARY,Egg substitutes,1.0,unopened,REFRIGERATED,75, liquid
20126,1,DIARY,Cheese,60.0,,REFRIGERATED,78, processed slices
20126,2,DIARY,Eggs,35.0,,REFRIGERATED,72, in shell
20126,3,DIARY,Margarine,30.0,,FROZEN,69,
20126,4,DIARY,Milk,7.0,,REFRIGERATED,81, plain or flavored
20126,5,SOY,Tofu,7.0,,REFRIGERATED,84,
20126,6,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,84,
20126,7,PROCESSED_MEAT,Ham,270.0,,REFRIGERATED,81," canned (""keep refrigerated"" label)"
20126,8,FRUIT,Apples,2.0,,SHELF,84,
20126,9,FRUIT,Bananas,25.46,,SHELF,60,
20126,10,VEGETABLES,Tomatoes,39.5,,SHELF,66,
20126,11,SHELF_ITEM,Rice,730.0,unopened,SHELF,63, white or wild
20126,12,BEVERAGES,Juice in cartons,1.0,opened,REFRIGERATED,81," fruit drinks, punch"
20126,13,BAKERY,Pies,240.0,,FROZEN,84, mincemeat
20126,14,FISH,Caviar,2.0,opened,REFRIGERATED,63," fresh, in jar"
20126,15,FRESH_POULTRY,Chicken or turkey,2.0,,REFRIGERATED,78, whole
20126,16,DELI_ITEM,Main dishes or meals,4.0,,REFRIGERATED,69, hot or refrigerated
20126,17,SHELLFISH,Shucked clams,120.0,,FROZEN,75, mussels and oysters
20126,18,VEGETABLES,Mushrooms,30.0,,FROZEN,78,
20126,19,DIARY,Shredded cheddar,120.0,,FROZEN,66," mozzarella, etc."
20126,21,VEGETABLES,Cauliflower,30.0,,FROZEN,69,
20126,22,SHELF_ITEM,Coffee,120.0,,FROZEN,81, whole beans
20126,23,PROCESSED_POULTRY,Fried chicken,120.0,,FROZEN,63,
20126,24,PESTO,Pesto or Sala,3.0,opened,REFRIGERATED,60,
20126,25,SHELF_ITEM,Garlic,319.79,opened,REFRIGERATED,69, chopped
20126,26,FRESH_POULTRY,Duckling or goose,2.0,,REFRIGERATED,63, whole
20126,27,FISH,Cooked fish,4.0,,REFRIGERATED,63, all
20126,28,VEGETABLES,Bok choy,3.0,,REFRIGERATED,81,
20126,29,PROCESSED_MEAT,Lunch meats,60.0,,FROZEN,87, sealed in package
20126,30,SHELLFISH,Crab meat,180.0,unopened,REFRIGERATED,78, pasteurized
20127,1,DIARY,Cheese,60.0,,REFRIGERATED,50, processed slices
20127,2,DIARY,Eggs,35.0,,REFRIGERATED,50, in shell
20127,3,DIARY,Margarine,30.0,,FROZEN,42,
20127,4,DIARY,Milk,7.0,,REFRIGERATED,52, plain or flavored
20127,5,SOY,Tofu,7.0,,REFRIGERATED,54,
20127,6,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,58,
20127,7,PROCESSED_MEAT,Ham,270.0,,REFRIGERATED,42," canned (""keep refrigerated"" label)"
20127,8,FRUIT,Apples,2.0,,SHELF,46,
20127,9,FRUIT,Bananas,25.46,,SHELF,50,
20127,10,VEGETABLES,Tomatoes,39.5,,SHELF,42,
20127,11,SHELF_ITEM,Rice,730.0,unopened,SHELF,54, white or wild
20127,12,FROZEN_ITEM,Juice concentrates,30.0,,FROZEN,50,
20127,13,VEGETABLES,Ginger Root,14.0,,REFRIGERATED,56,
20127,15,BAKERY,Cakes,7.0,,REFRIGERATED,42, made from mix
20127,16,SHELF_ITEM,Jerky,90.0,opened,REFRIGERATED,54, commercially dried
20127,17,DELI_ITEM,Chicken,4.0,,REFRIGERATED,46, rotisserie or fried
20127,18,DIARY,Cream,120.0,,FROZEN,56, half-and-half
20127,19,FROZEN_ITEM,Tempeh,14.0,,THAWED,44,
20127,20,BAKERY,Cakes,7.0,,REFRIGERATED,40, made from mix
20127,21,DIARY,Yogurt,60.0,,FROZEN,46,
20127,22,BAKERY,Pastries,7.0,,REFRIGERATED,46, danish
20127,23,SHELLFISH,Live clams,90.0,,FROZEN,44," mussels, crab and oysters"
20127,24,BAKERY,Pies,60.0,,FROZEN,44, pumpkin
20127,25,FISH,Cooked fish,4.0,,REFRIGERATED,52, all
20127,27,DELI_ITEM,Luncheon meats,60.0,,FROZEN,42, store-sliced
20127,28,SHELLFISH,Live lobsters,90.0,,FROZEN,56,
20127,29,DIARY,Cream,4.0,,REFRIGERATED,40, half-and-half
20127,31,SHELF_ITEM,Rice,180.0,opened,REFRIGERATED,46, brown
20127,32,VEGETABLES,Cauliflower,5.0,,REFRIGERATED,46,
20128,1,DIARY,Cheese,60.0,,REFRIGERATED,58, processed slices
20128,2,DIARY,Eggs,35.0,,REFRIGERATED,56, in shell
20128,3,DIARY,Margarine,30.0,,FROZEN,44,
20128,4,DIARY,Milk,7.0,,REFRIGERATED,40, plain or flavored
20128,5,SOY,Tofu,7.0,,REFRIGERATED,52,
20128,6,PROCESSED_MEAT,Bacon,7.0,,REFRIGERATED,54,
20128,7,PROCESSED_MEAT,Ham,270.0,,REFRIGERATED,48," canned (""keep refrigerated"" label)"
20128,8,FRUIT,Apples,2.0,,SHELF,58,
20128,9,FRUIT,Bananas,25.46,,SHELF,52,
20128,10,VEGETABLES,Tomatoes,39.5,,SHELF,50,
20128,11,SHELF_ITEM,Rice,730.0,unopened,SHELF,46, white or wild
20128,12,PROCESSED_MEAT,Lunch meats,5.0,,REFRIGERATED,48, after opening
20128,13,VEGETABLES,Lettuce,14.0,,REFRIGERATED,58, iceberg
20128,14,FROZEN_ITEM,Sausages,7.0,,THAWED,50, precooked
20128,15,SHELLFISH,Live lobsters,90.0,,FROZEN,50,
20128,16,DELI_ITEM,Fruit,47.32,unopened,REFRIGERATED,52, cut
20128,17,DIARY,Sour cream,43.12,,FROZEN,54,
20128,18,SHELF_ITEM,Nuts,180.0,opened,REFRIGERATED,48, jars or cans
20128,19,FRESH_POULTRY,Chicken or turkey,2.0,,REFRIGERATED,42, parts
